,uuid,timestamp,gps_lat,gps_lon,gps_alt,file_size,width,height,s3_path,url
255947,e8f9addb3c9f345017766809cab2ebf1b34e916c,2017-09-19 15:43:45,30.0183833333333,-82.888635,402.0,7391590.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9074/613880/DSC_2052_09cd6161-8168-43fb-974d-6975cfc01ae2.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613880/DSC_2052_09cd6161-8168-43fb-974d-6975cfc01ae2.jpg
256490,38baa6e591a1e9630db7794a701170535ddb3a31,2017-09-10 10:27:19,29.866954999999997,-93.9827366666667,266.0,14299100.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613822/_CAP0511_40116d12-dee2-44fd-9a0d-3bd12fb99fd9.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613822/_CAP0511_40116d12-dee2-44fd-9a0d-3bd12fb99fd9.jpg
256931,fd704b104faa112cbf9791c5ee12365f00d3ff60,2017-10-04 10:36:21,17.966823333333302,-66.135735,424.0,8130040.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614042/A0080_AP_75664ce8-3ce9-47d7-93ef-d0455e3dfbe8.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614042/A0080_AP_75664ce8-3ce9-47d7-93ef-d0455e3dfbe8.jpg
257373,ba34ee374d6c7ec87cd4fc158979330ec121de8c,2017-10-04 11:53:59,17.971873333333303,-66.2902266666667,319.0,7346228.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614042/A0080_AP_82603004-d0cc-4156-bb02-449d0f29910c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614042/A0080_AP_82603004-d0cc-4156-bb02-449d0f29910c.jpg
257757,37dbc23ff64f05caae746df8935544fd3eb87fb8,2017-10-04 11:47:12,17.9677566666667,-66.279725,308.0,7409478.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614042/A0080_AP_8f809158-de01-4b3d-a5f9-d363a0846578.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614042/A0080_AP_8f809158-de01-4b3d-a5f9-d363a0846578.jpg
257902,1e9b1d976f447898e789d9ebaaa066991b4c0880,2017-10-04 11:44:22,17.9521016666667,-66.2828016666667,244.0,7411729.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614042/A0080_AP_97076393-855f-4ab3-8948-d1f19563232a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614042/A0080_AP_97076393-855f-4ab3-8948-d1f19563232a.jpg
258568,3b026b07dbff72cd30738bccabd2f445c91d4055,2017-10-04 11:40:01,17.993675,-66.25888499999999,469.0,6977313.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614042/A0080_AP_b2f94787-bb59-4ac1-816d-6b16e6ddee64.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614042/A0080_AP_b2f94787-bb59-4ac1-816d-6b16e6ddee64.jpg
258858,96b567dc35a8b16eb70ab6360b1a42ab215b2a2d,2017-09-08 12:06:45,29.9756533333333,-95.2915033333333,303.0,11318545.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613895/DSC_4757_b49a59b7-428f-478b-ba63-de7439231234.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613895/DSC_4757_b49a59b7-428f-478b-ba63-de7439231234.jpg
259170,3372da1c23a9d71b9f1b6e385930db7078bf746b,2017-10-04 11:24:01,17.9540733333333,-66.243185,446.0,7604368.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614042/A0080_AP_cf98a385-45e5-404b-ad37-81e0f7979b2e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614042/A0080_AP_cf98a385-45e5-404b-ad37-81e0f7979b2e.jpg
259465,5ef8a88a4231749059cbdaf546cbeb80fd26b20b,2017-10-04 11:51:06,17.969568333333303,-66.2926916666667,326.0,7545930.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614042/A0080_AP_dbe53f19-fba9-4898-bd1b-50334af49883.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614042/A0080_AP_dbe53f19-fba9-4898-bd1b-50334af49883.jpg
259492,c6f8634f1328b834a17a945de692a9c5ce185f31,2017-09-10 11:07:24,29.832311666666698,-93.9178583333333,307.0,13921040.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613822/_CAP0871_d6c6a1bc-4783-47ac-a8f4-caee77e10acf.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613822/_CAP0871_d6c6a1bc-4783-47ac-a8f4-caee77e10acf.jpg
260639,d355d8550640a0da14862026a56bfec71ed741bf,2017-09-10 11:28:20,29.81718,-93.9643483333333,283.0,13360874.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613822/_CAP1056_767966c9-7c39-4f2b-82b3-97605c65a5f4.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613822/_CAP1056_767966c9-7c39-4f2b-82b3-97605c65a5f4.jpg
260644,69c444dd10bc31153013b27af1cc3eefe0613583,2017-09-10 11:28:46,29.817281666666698,-93.97685666666669,306.0,13959079.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613822/_CAP1061_86068330-68d1-482a-a368-21b24b0a5d0b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613822/_CAP1061_86068330-68d1-482a-a368-21b24b0a5d0b.jpg
260653,f30f0e24ca9b92ed33d3c33c651322bbd72f0fa1,2017-09-10 11:30:47,29.809075,-93.9972383333333,331.0,13900348.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613822/_CAP1070_8bf2c06b-66a0-4c14-953f-5040adf4f455.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613822/_CAP1070_8bf2c06b-66a0-4c14-953f-5040adf4f455.jpg
260981,47daee6d12da369c8a30a5a3354d6c02982297b9,2017-09-07 09:20:43,29.733915000000003,-95.26749833333331,291.0,6267009.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3851_198b1d8b-6e02-4cfc-b4bc-2bc7cd2a7063.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613941/DSC_3851_198b1d8b-6e02-4cfc-b4bc-2bc7cd2a7063.jpg
261268,8f8576d944aaef8e2426768766a3e1a4c8270b38,2017-09-20 09:23:42,27.2460683333333,-80.3338,340.0,10156297.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613883/DSC_0737_4a0fcc1e-7c0b-4715-a966-030778bde727.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613883/DSC_0737_4a0fcc1e-7c0b-4715-a966-030778bde727.jpg
261270,e6bb7d80174a182840975d90c95d43b54f655faf,2017-09-20 09:23:46,27.244629999999997,-80.333105,340.0,10613615.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613883/DSC_0739_59297321-5a81-4c40-857f-4190184311f9.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613883/DSC_0739_59297321-5a81-4c40-857f-4190184311f9.jpg
261661,4a0638750a67bc1559720f4c66e6c5468efca7b1,2017-09-10 10:13:57,29.989658333333303,-95.6833233333333,310.0,10842153.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613823/DSC_8401_58a6abe3-761b-4ac8-96bb-de2049edbab6.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613823/DSC_8401_58a6abe3-761b-4ac8-96bb-de2049edbab6.jpg
261782,8fde803b9e14ff8f3ceb4ce161816add8d416283,2017-09-10 11:57:57,29.792109999999997,-93.7737083333333,311.0,13543548.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613822/_CAP1248_c38aaabb-ab69-4137-9cc2-5e144fb94297.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613822/_CAP1248_c38aaabb-ab69-4137-9cc2-5e144fb94297.jpg
261861,7778c3b8874f579dd738b9fd72049667172d1a1b,2017-10-04 11:08:07,18.172703333333303,-67.1704733333333,311.0,4947680.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614043/A0083_AP_5cf8fab4-99c7-48bd-bb7e-2c3d18b2515a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614043/A0083_AP_5cf8fab4-99c7-48bd-bb7e-2c3d18b2515a.jpg
262223,055bf181e15e8d649212f918d5c2f1c9422ebbab,2017-09-20 09:24:59,27.234653333333302,-80.305695,321.0,10700082.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613883/DSC_0767_9208d795-d4ed-46d4-8930-f73b72a792a5.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613883/DSC_0767_9208d795-d4ed-46d4-8930-f73b72a792a5.jpg
262468,af1bea9d83a7e57ea06ccdc8ea216a20627e7dfd,2017-10-04 09:41:37,18.1594683333333,-67.09963499999999,814.0,6047022.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614043/A0083_AP_7f8a5a39-3712-4bab-8d84-e09775f5078e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614043/A0083_AP_7f8a5a39-3712-4bab-8d84-e09775f5078e.jpg
262854,016f30f2551515f3804b832d5a568e0ea5301277,2017-09-10 12:11:45,29.782403333333303,-93.8961516666667,297.0,13683591.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613822/_CAP1451_20742b97-8cdb-4d58-86b3-73b945c0e273.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613822/_CAP1451_20742b97-8cdb-4d58-86b3-73b945c0e273.jpg
264521,661557c3ef883c93633898982a4fe1a19a66be11,2017-09-20 09:26:37,27.209046666666698,-80.27625,278.0,11059706.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613883/DSC_0832_16dd745d-7c91-41b7-b42d-bc352b23dfc1.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613883/DSC_0832_16dd745d-7c91-41b7-b42d-bc352b23dfc1.jpg
264787,20135a663d3e3cf99a766f1d8f00fc2046f34e97,2017-09-01 21:25:13,30.750840000000004,-93.6038833333333,369.0,7847303.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613547/DSC_2387_2d61e7cb-3a06-4149-b0e7-7bb210fbb41b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613547/DSC_2387_2d61e7cb-3a06-4149-b0e7-7bb210fbb41b.jpg
265151,060267e67ee25c18a32346a013012874ba81dcaf,2017-10-04 15:50:36,17.9632933333333,-66.260085,404.0,7874181.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614044/A0153_AP_032e8ce1-d96b-48c4-ba45-57079f24d4d2.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_032e8ce1-d96b-48c4-ba45-57079f24d4d2.jpg
265651,4cf81498a2552b669acffa3fdac6d74ded3337d0,2017-09-07 10:11:50,29.7173683333333,-95.22534499999999,259.0,5815597.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_4865_adb20ebd-406c-4235-89f2-18cd95a1bc05.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613941/DSC_4865_adb20ebd-406c-4235-89f2-18cd95a1bc05.jpg
265859,02bb2b91ece5dd025b6743dc381786258e38de72,2017-10-04 15:42:23,17.954078333333303,-66.24184,413.0,6687445.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614044/A0153_AP_3d87e6e3-4ccb-44bb-9472-39b82135c83e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_3d87e6e3-4ccb-44bb-9472-39b82135c83e.jpg
266282,3e8518b3893711578d6502a33afa4a69380f1caf,2017-10-04 15:42:09,17.9595233333333,-66.2418316666667,412.0,6634472.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614044/A0153_AP_57c8c627-83c7-4dab-85d5-bc5fa6ce1ecc.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_57c8c627-83c7-4dab-85d5-bc5fa6ce1ecc.jpg
266294,0e0471d9abad41cd69617617c49ff2683151899e,2017-10-04 15:50:09,17.9747883333333,-66.259365,402.0,7946500.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614044/A0153_AP_5d4609d5-ab71-46af-bb96-c9350dcd068c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_5d4609d5-ab71-46af-bb96-c9350dcd068c.jpg
266349,c49a9e2d03dc54adcec69740ce5635fea8c92b7b,2017-10-04 15:43:49,17.9242783333333,-66.2418766666667,386.0,5936661.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614044/A0153_AP_66685b4f-cb93-404c-b1e7-a0773e247503.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_66685b4f-cb93-404c-b1e7-a0773e247503.jpg
266563,f5e79518bddac9811b2a63018ff881f62f9095b5,2017-10-04 16:58:43,18.0772483333333,-66.511515,507.0,7497297.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614044/A0153_AP_7b5f22ea-2cb1-4afa-ab7c-35b7d5592db7.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_7b5f22ea-2cb1-4afa-ab7c-35b7d5592db7.jpg
266651,1367d4ef49e3700aa64b1442db21fddc503f414c,2017-09-20 09:32:56,27.196445,-80.1861233333333,332.0,10777237.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613883/DSC_0892_248e6959-b53e-4809-ab07-d5852fb8b4a6.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613883/DSC_0892_248e6959-b53e-4809-ab07-d5852fb8b4a6.jpg
266888,7506aa2599e49fc3ac2883e775d7506e3ce8f54a,2017-09-07 11:52:31,29.455193333333302,-94.610125,282.0,7681758.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613947/DSC_3971_7816e47e-b568-49f5-a438-e89a003760ad.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613947/DSC_3971_7816e47e-b568-49f5-a438-e89a003760ad.jpg
266913,686a1e45a6ad0fba9b623db15d3dc4c7528406f8,2017-09-07 09:57:06,29.251613333333303,-95.8123066666667,355.0,5418880.0,2992.0,2000.0,s3://ladi/Images/FEMA_CAP/9073/613942/DSC_1858_d54d754e-b298-4906-8da3-2af3bc2616e8.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613942/DSC_1858_d54d754e-b298-4906-8da3-2af3bc2616e8.jpg
267276,44cfeea148370e50892b4f3f7bcf950387a9be09,2017-10-04 15:42:04,17.9615133333333,-66.2418316666667,412.0,6728824.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614044/A0153_AP_b5c1b5e4-0e47-4669-ba6f-c8b0dacaf86c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_b5c1b5e4-0e47-4669-ba6f-c8b0dacaf86c.jpg
267615,6ca1ae545417ae126d61f12d3b46e2c7835fed15,2017-10-04 16:19:20,18.01129,-66.360605,593.0,7422473.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614044/A0153_AP_d56badf1-27cc-46b2-b643-ce3c95189ce1.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_d56badf1-27cc-46b2-b643-ce3c95189ce1.jpg
268103,a6bc39d2a2ce014068831c6b17114f7e5beff96f,2017-09-08 09:06:51,29.752048333333303,-95.441845,439.0,4024634.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613900/DSC_5516_51173c99-2d46-41e6-813c-641c020f092b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613900/DSC_5516_51173c99-2d46-41e6-813c-641c020f092b.jpg
268367,2a05f9f143c5b93be70d348ba78342ccb095ef0a,2017-09-10 10:19:57,29.8134333333333,-95.69209000000001,289.0,11666390.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613823/DSC_8581_8b6d5618-98cc-406a-ae37-2a86cf040b96.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613823/DSC_8581_8b6d5618-98cc-406a-ae37-2a86cf040b96.jpg
269720,c706b8499d7ab1f019dc266f45d59e1b26f6066c,2017-09-07 10:54:16,29.490453333333303,-97.59468333333331,411.0,6931278.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613943/DSC_2627_a8182553-d315-4727-9fb8-9bccab36c5db.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613943/DSC_2627_a8182553-d315-4727-9fb8-9bccab36c5db.jpg
270371,dfb29fabfc07beb61db26b43db75e051c48c0006,2017-09-10 09:18:13,29.702015000000003,-94.9965433333333,226.0,12130853.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613829/DSC_9689_3ab30f2e-fb48-42c1-95b5-215b041b9daf.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613829/DSC_9689_3ab30f2e-fb48-42c1-95b5-215b041b9daf.jpg
270389,39d0b0653f45c064790a935112c6abd921b73a72,2017-09-10 09:19:01,29.706915000000002,-95.0212216666667,209.0,11798459.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613829/DSC_9707_177d7d39-03bb-419e-85ef-723bb8cbef94.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613829/DSC_9707_177d7d39-03bb-419e-85ef-723bb8cbef94.jpg
270802,bba1b0ea4b3e6d11f58acf90e331f831b26d9298,2017-09-20 09:38:54,27.3265,-80.2569633333333,358.0,10897563.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613883/DSC_1028_32ad6505-50d2-4b9e-ba7e-32790c685f4a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613883/DSC_1028_32ad6505-50d2-4b9e-ba7e-32790c685f4a.jpg
271748,e8dac6ab5e122367edae0688185f8156ec63df80,2017-09-07 14:02:29,30.66643,-94.07908499999999,289.0,4037167.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613944/020_9174_29e58660-e9f1-4fd2-8929-8c2f55a36b92.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613944/020_9174_29e58660-e9f1-4fd2-8929-8c2f55a36b92.jpg
271947,5d1331a83d1eea631a22954d3bd6ac86352b97b9,2017-09-07 14:07:41,30.7492133333333,-94.12528,277.0,4040331.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613944/020_9211_efba11c1-a7a0-44ed-b5b9-82f2e1b12b58.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613944/020_9211_efba11c1-a7a0-44ed-b5b9-82f2e1b12b58.jpg
272165,af1a48f9883eff966d58a030ad10d8dabaf917ba,2017-09-10 09:19:40,29.7168416666667,-95.035505,314.0,10629530.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613829/DSC_9726_7d777cd4-00fc-4a46-ae31-3f3aa4cff3a8.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613829/DSC_9726_7d777cd4-00fc-4a46-ae31-3f3aa4cff3a8.jpg
272203,3938e43f61f56d999830ff00549dc60b86466569,2017-09-07 14:22:26,30.7722116666667,-94.14685,290.0,4017009.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613944/020_9278_4598730f-5c74-45fb-a631-3a0da748fa09.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613944/020_9278_4598730f-5c74-45fb-a631-3a0da748fa09.jpg
274234,a5c5a852b9b9e1b3f7a35550c15c2ee695eabb4f,2017-09-07 11:30:51,29.537484999999997,-95.1690566666667,328.0,15351755.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613946/DSC_3738_afac11e6-913b-4609-a8fa-803c48789805.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613946/DSC_3738_afac11e6-913b-4609-a8fa-803c48789805.jpg
274403,95064e6979efa34868f54bdaa78debbbe99b9013,2017-09-08 12:22:11,29.54417,-95.2895666666667,277.0,11850589.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613895/DSC_5175_d46ddf87-6ebe-441c-be3f-557d5165610f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613895/DSC_5175_d46ddf87-6ebe-441c-be3f-557d5165610f.jpg
277504,143f69071e2bff53f906426803dec4a0f51c7e5a,2017-09-10 13:19:55,29.8455116666667,-95.6622933333333,311.0,9953104.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613823/DSC_0404_b0b1ad1f-ba7a-48d6-b6e6-a333abc69737.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613823/DSC_0404_b0b1ad1f-ba7a-48d6-b6e6-a333abc69737.jpg
278307,d363f089cf99fd8120a841cf1f4aedf42dfc9adb,2017-09-20 10:59:44,28.581358333333302,-81.4396933333333,392.0,8493140.0,4928.0,3264.0,s3://ladi/Images/FEMA_CAP/9074/613906/DSC_4983_b5f9bdbc-fc88-4db1-9458-e7b0020c7633.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613906/DSC_4983_b5f9bdbc-fc88-4db1-9458-e7b0020c7633.jpg
279014,5aed9c97ca6d9332e7cca27850f33849c9622a0a,2017-09-01 21:39:28,30.62952,-93.69055166666669,309.0,8968482.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613547/DSC_2815_753d3dd9-b42a-4b93-a6b6-ec711441f38e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613547/DSC_2815_753d3dd9-b42a-4b93-a6b6-ec711441f38e.jpg
279243,14a55ae5cea71004ec278d00a02bff975d20a557,2017-09-07 11:53:46,29.922125,-95.1603483333333,335.0,8561224.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613946/DSC_4699_af04f845-8548-4736-b1f4-9e1fd3a36acd.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613946/DSC_4699_af04f845-8548-4736-b1f4-9e1fd3a36acd.jpg
280403,77b90069484295285179e26eeab2ee207a8291ed,2017-09-08 12:31:48,29.562501666666698,-95.347635,299.0,12525880.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613895/DSC_5363_f077cf6a-e38c-479a-af82-813243cbfc86.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613895/DSC_5363_f077cf6a-e38c-479a-af82-813243cbfc86.jpg
280799,6519d9a662c193b2dc1ea57d30bae54c8248f103,2017-09-20 12:10:41,28.667715,-81.3738516666667,384.0,8720840.0,4928.0,3264.0,s3://ladi/Images/FEMA_CAP/9074/613906/DSC_6049_f55f3206-0070-4370-8f25-4211df8e2794.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613906/DSC_6049_f55f3206-0070-4370-8f25-4211df8e2794.jpg
281599,acba6c445cc42b502a0db780adc0fd2834fa6ffe,2017-09-07 12:06:33,29.52948,-95.1587133333333,301.0,12917057.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613946/DSC_5163_332fbf8e-2780-4479-900e-bc5b17bc51b6.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613946/DSC_5163_332fbf8e-2780-4479-900e-bc5b17bc51b6.jpg
281607,1ffc687816f2dbb88c684c18732ded38321ed961,2017-09-07 12:06:50,29.520943333333303,-95.1585383333333,305.0,11975203.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613946/DSC_5171_d90b0ac1-886d-46b9-94d9-7ece0d6bc9ba.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613946/DSC_5171_d90b0ac1-886d-46b9-94d9-7ece0d6bc9ba.jpg
281700,55a59eb8495810aa2fa8dd0a5fa9d1accccd68e7,2017-09-20 12:24:29,28.683401666666697,-81.3935716666667,381.0,9098674.0,4928.0,3264.0,s3://ladi/Images/FEMA_CAP/9074/613906/DSC_6221_a5bce4e6-88b7-41f4-a854-d7947d793c29.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613906/DSC_6221_a5bce4e6-88b7-41f4-a854-d7947d793c29.jpg
282261,69ea79ff2fa4658b6634fb0ad337ed7b2a01d666,2017-09-07 12:05:46,29.545,-94.39265999999999,600.0,7762209.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613947/DSC_4525_3fc167ec-d203-4438-b7af-85908755a4c1.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613947/DSC_4525_3fc167ec-d203-4438-b7af-85908755a4c1.jpg
282697,be2b988c462cd81b1bcfe13f3d3f499ff1592573,2017-09-20 15:48:24,30.025696666666697,-81.6701433333333,317.0,6125309.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9074/613908/DSC_0605_282334ab-03db-4fed-b53b-fc44736b044e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613908/DSC_0605_282334ab-03db-4fed-b53b-fc44736b044e.jpg
283404,69e0ea110cbad8cba5938946fd5907874eba5d53,2017-09-08 12:35:52,29.685190000000002,-95.343655,295.0,12717767.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613895/DSC_5485_4162253a-08c8-49a1-b00f-7753e621d9df.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613895/DSC_5485_4162253a-08c8-49a1-b00f-7753e621d9df.jpg
284263,93ef40d6982b18b3cd5d5140cbb7eafcc7b86963,2017-09-20 11:12:39,28.6014366666667,-81.3609333333333,385.0,8277111.0,4928.0,3264.0,s3://ladi/Images/FEMA_CAP/9074/613910/DSC_5209_2f046b01-775f-49a4-931c-e0cd96f3e13f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613910/DSC_5209_2f046b01-775f-49a4-931c-e0cd96f3e13f.jpg
284373,fe7d442d7d87c66b41d2f64fcc7fa2c15cc393d5,2017-09-20 11:13:52,28.60172,-81.32599,381.0,8686062.0,4928.0,3264.0,s3://ladi/Images/FEMA_CAP/9074/613910/DSC_5238_ff9fe6ff-5418-48bb-864a-4784cf114651.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613910/DSC_5238_ff9fe6ff-5418-48bb-864a-4784cf114651.jpg
