,uuid,timestamp,gps_lat,gps_lon,gps_alt,file_size,width,height,s3_path,url
285645,461a04be91f92c7d0b673c57e9e357a78ef61cd3,2017-09-07 12:29:08,29.83101,-95.1500666666667,301.0,12615889.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613946/DSC_6057_4dac86e4-9407-47df-aa64-1a5e58ea08d2.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613946/DSC_6057_4dac86e4-9407-47df-aa64-1a5e58ea08d2.jpg
292906,c1019beef3d28f271d6a3f428c89b4a56760c2ff,2017-09-07 12:17:50,29.6367583333333,-94.14579,668.0,6249262.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613947/DSC_5119_90b03727-ec15-480c-b480-48e32e0aab1b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613947/DSC_5119_90b03727-ec15-480c-b480-48e32e0aab1b.jpg
292990,4f1b9f7fb89e9dedf8de111bc19a1a33d6242913,2017-09-08 14:12:39,28.856698333333302,-96.03593000000001,284.0,14308797.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613884/DSC_8168_3ea960cf-207b-4a29-b0ab-6c4bd81fcb02.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613884/DSC_8168_3ea960cf-207b-4a29-b0ab-6c4bd81fcb02.jpg
295405,53cf6e81d9c94c7ef5fc130d5f49d19402e60c23,2017-09-10 13:52:00,29.963231666666697,-95.63681333333331,303.0,12983765.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613823/DSC_1280_3f5d4c81-e429-474b-a932-27d6bd3a1252.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613823/DSC_1280_3f5d4c81-e429-474b-a932-27d6bd3a1252.jpg
297089,0c24d90bf1f07922afb9171dab608e0d3198a4a4,2017-09-08 14:34:11,28.877498333333303,-96.03139,273.0,14139897.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613884/DSC_8490_8c628fff-8301-4b8b-a82e-87f1c1ebf56c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613884/DSC_8490_8c628fff-8301-4b8b-a82e-87f1c1ebf56c.jpg
298098,701629d266ee47b2d88c6264a05ee6a134b64ccd,2017-09-08 10:41:18,30.0031416666667,-95.52376,390.0,15453865.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613897/DSC_4603_fa6ed9d2-8edf-4ccd-aa4c-c0909182cc0e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613897/DSC_4603_fa6ed9d2-8edf-4ccd-aa4c-c0909182cc0e.jpg
299741,78b323a068df08bf919da835dddccec0e6d5f0d3,2017-09-01 16:39:23,30.131146666666698,-93.7839816666667,305.0,12083326.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613551/DSC_0023_e8c65345-12a3-4664-b762-2688a5b2c911.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613551/DSC_0023_e8c65345-12a3-4664-b762-2688a5b2c911.jpg
301035,174f6c60019314a6ce4796eeda4c1f802a825ada,2017-09-15 10:30:17,18.4158783333333,-65.85635500000001,202.0,10269564.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613741/DSC_4699_27985a01-d70b-4215-b7a2-8ed890d06c59.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613741/DSC_4699_27985a01-d70b-4215-b7a2-8ed890d06c59.jpg
303854,174897ae1a24bc12a79fe8e2ba28f272ae67c532,2017-09-15 17:15:17,26.680925,-81.5785083333333,477.0,6583929.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9074/613743/DSC_0267_08157d15-da69-42df-b29d-63f2697f68d1.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613743/DSC_0267_08157d15-da69-42df-b29d-63f2697f68d1.jpg
305396,bd1ebc091195afc382dc574bb3961923112c282f,2017-09-01 17:53:08,30.104123333333302,-94.087905,268.0,11214747.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613551/DSC_1055_977aced6-eb19-4fe8-9cae-56a102fbb617.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613551/DSC_1055_977aced6-eb19-4fe8-9cae-56a102fbb617.jpg
307322,96ddcafbb962085fb359691bf15854253d680a37,2017-09-10 08:54:21,29.7374033333333,-95.27041,345.0,11613398.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613827/DSC_8608_8d689308-6094-428b-9aa4-a27fe0a36723.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613827/DSC_8608_8d689308-6094-428b-9aa4-a27fe0a36723.jpg
310637,7223cf66fe2ca5090ec0d87f96c1151b7f2357d7,2017-09-08 14:22:09,29.9510383333333,-93.96156500000001,329.0,5861217.0,2992.0,2000.0,s3://ladi/Images/FEMA_CAP/9073/613894/DSC_4301_712b8886-457d-4599-8766-f09115a99ce3.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613894/DSC_4301_712b8886-457d-4599-8766-f09115a99ce3.jpg
313608,353d6ae198f3a3e35f90df41e9a4a52376c14bb5,2017-09-08 20:09:16,30.1392516666667,-93.7787083333333,295.0,13725593.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613901/DSC_8436_658b8009-91ed-49d2-ae40-1e4e243efa80.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613901/DSC_8436_658b8009-91ed-49d2-ae40-1e4e243efa80.jpg
314661,530787fbbec247374a64aad1a05a853e2cb64662,2017-09-08 15:52:02,29.776078333333302,-93.9201216666667,335.0,4147641.0,2992.0,2000.0,s3://ladi/Images/FEMA_CAP/9073/613894/DSC_5622_f41be0ba-2d01-46e0-98eb-fa8358bdb943.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613894/DSC_5622_f41be0ba-2d01-46e0-98eb-fa8358bdb943.jpg
316007,5ea112727b632d4dc5ebfae197fc5f28609180b7,2017-09-08 14:07:28,29.8227233333333,-94.2021416666667,309.0,5599037.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613903/DSC_0212_372e1ede-7682-4056-b340-447af343e722.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613903/DSC_0212_372e1ede-7682-4056-b340-447af343e722.jpg
316290,e51df67ed9d5320d62cf122462abe88b5a3d76af,2017-09-10 09:05:56,29.7568916666667,-95.52975500000001,386.0,14851550.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613827/DSC_8974_358ed933-6079-458f-88f7-4f33cbcebfa0.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613827/DSC_8974_358ed933-6079-458f-88f7-4f33cbcebfa0.jpg
317633,90802bbc6983ffd539bb5f833391b3f3f663a0a8,2017-09-10 09:09:18,29.778183333333303,-95.6256466666667,303.0,13561122.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613827/DSC_9048_1375fed5-0953-4a50-b2ca-2201ed217787.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613827/DSC_9048_1375fed5-0953-4a50-b2ca-2201ed217787.jpg
317733,30f1848261c875da8daa71f8ad9a2f88360a488f,2017-09-01 23:16:48,29.2547516666667,-95.5585733333333,333.0,9510717.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613556/DSC_0430_ada7e799-cb87-4204-9d50-afc64ca29df0.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613556/DSC_0430_ada7e799-cb87-4204-9d50-afc64ca29df0.jpg
320180,5ba5a62de5340948df9032fe98f62882f8606071,2017-09-10 09:30:04,30.371309999999998,-94.0932733333333,366.0,9007513.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613828/020_2991_55fa10fc-b939-460d-b795-fc1dd34bb882.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613828/020_2991_55fa10fc-b939-460d-b795-fc1dd34bb882.jpg
320411,7ecf42d3d9b25d51351fc8f71bc7d84520f776cf,2017-09-10 09:40:21,30.6006933333333,-94.068675,327.0,8469910.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613828/020_3222_212fccf1-d1a2-4e8f-a1db-0ddacd8b7632.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613828/020_3222_212fccf1-d1a2-4e8f-a1db-0ddacd8b7632.jpg
321386,47e5255fdece0f8956d2f338ed444b2bf6a459e4,2017-09-10 10:16:52,30.461990000000004,-94.1109283333333,327.0,8042934.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613828/020_4196_7fe22642-e680-4d18-a205-da7f392ad203.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613828/020_4196_7fe22642-e680-4d18-a205-da7f392ad203.jpg
321562,56d29f0d69174dc24b6d80e86d209945d607b5c5,2017-09-10 10:23:51,30.3559133333333,-94.102965,330.0,7909433.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613828/020_4372_36e42e4e-c8c0-4f79-af08-e638b4e1a037.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613828/020_4372_36e42e4e-c8c0-4f79-af08-e638b4e1a037.jpg
321844,2c7b824a76a2bbe7e4fe8cbb394bc2f01938a3dd,2017-09-10 10:34:44,30.135634999999997,-94.1179233333333,341.0,7666360.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613828/020_4654_42987384-47f2-42ab-b938-c9a732225fce.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613828/020_4654_42987384-47f2-42ab-b938-c9a732225fce.jpg
321907,72144c0c6a04add3bf4ca60d5a49144285904742,2017-09-10 10:36:25,30.100936666666698,-94.10023833333331,363.0,8180098.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613828/020_4717_8085538d-ee73-4f41-a12d-2b5d9b58dafe.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613828/020_4717_8085538d-ee73-4f41-a12d-2b5d9b58dafe.jpg
323147,a0481aa23beffc72d760847d75d0d9ee3c8d2271,2017-09-10 08:07:36,30.01959,-95.198555,295.0,11437312.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613829/DSC_8220_2793050b-9555-435f-9b36-7f819ab634d9.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613829/DSC_8220_2793050b-9555-435f-9b36-7f819ab634d9.jpg
323223,33ace71031878504918f078f7c6f38d711b92023,2017-09-10 08:10:04,30.0289383333333,-95.1460966666667,276.0,11904497.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613829/DSC_8296_03b39a82-4f6e-4cf3-8863-50a6ef5f2791.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613829/DSC_8296_03b39a82-4f6e-4cf3-8863-50a6ef5f2791.jpg
333469,3ba073a3725e7f87812ee9a4779b2acf48746bc7,2015-10-08 12:30:50,33.657845,-79.853605,328.0,6321181.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/1013/20195/DSC_0496_90d0bfe8-ca19-4e80-9445-6504e77694ab.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20195/DSC_0496_90d0bfe8-ca19-4e80-9445-6504e77694ab.jpg
334270,62aa173914710ccb72845434b34b10cd92a76f46,2017-09-16 18:02:16,18.372001666666698,-66.25289000000001,421.0,8665533.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613770/DSC_4103_3f1780f8-579a-43ae-9ecd-e2dc65293304.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613770/DSC_4103_3f1780f8-579a-43ae-9ecd-e2dc65293304.jpg
336392,82281f63ab316e42d79f583236500f37388f4bf5,2016-10-18 13:21:52,34.010645000000004,-78.5562033333333,462.0,13960105.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3043/291672/DSC_1890_f52095fa-094b-4236-b804-280908cee5fa.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291672/DSC_1890_f52095fa-094b-4236-b804-280908cee5fa.jpg
344306,14716bfd503fa20d841f36aef7d4bc6953189f26,2018-10-14 15:28:45,31.074623333333303,-84.0840916666667,468.0,6863173.0,4928.0,3264.0,s3://ladi/Images/FEMA_CAP/9099/615182/DSC_1265_3f092355-f37b-4dee-aea4-db29c6d97843.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615182/DSC_1265_3f092355-f37b-4dee-aea4-db29c6d97843.jpg
346311,b18c9edad3f5d0ef0d91f170c7e5c014870177ff,2017-09-01 21:29:57,30.44929,-94.11546,294.0,12003769.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613543/DSC_0260_a0615397-e153-4d7b-9782-b8ee68c26dde.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613543/DSC_0260_a0615397-e153-4d7b-9782-b8ee68c26dde.jpg
346979,dd0ac091f1e15a698f031c9494c1c15ac1885b94,2016-10-14 14:35:43,35.3402766666667,-77.3049,487.0,6135442.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/3043/291619/DSC_0086_02682f58-46f2-46a8-9fa0-e02e000c3677.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291619/DSC_0086_02682f58-46f2-46a8-9fa0-e02e000c3677.jpg
347722,e06f69de5a4ac73269a0ca8a8b21bdd01e8aa77e,2018-10-20 13:37:14,30.1747016666667,-85.6386583333333,355.0,13323505.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9099/615274/DSC_6766_4703ef35-c434-4b88-9984-4fcb1a0a97e3.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615274/DSC_6766_4703ef35-c434-4b88-9984-4fcb1a0a97e3.jpg
350124,18e715a9508c25a0fda8e54c75d5e4c1ad96f67f,2016-10-09 18:52:21,31.600621666666697,-81.3031083333333,495.0,7161680.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291506/DSC_0188_d2417969-2646-4197-9135-779a2fd3d175.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291506/DSC_0188_d2417969-2646-4197-9135-779a2fd3d175.jpg
351528,7f469ef7650bad6f249a995e66a5da785c488e62,2017-09-17 13:35:43,27.9956266666667,-82.8372883333333,335.0,13829132.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613810/DSC_1575_a7f5cf72-1801-469e-946f-c29bf10cd2da.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613810/DSC_1575_a7f5cf72-1801-469e-946f-c29bf10cd2da.jpg
368890,ffad8b2548656768ead86909f8c9983b9643a172,2017-10-17 11:01:20,18.287763333333302,-66.0490583333333,635.0,4349053.0,3600.0,2400.0,s3://ladi/Images/FEMA_CAP/9075/614125/A0030_AP_7182fd9e-0aee-4d1e-9468-9f1fe091962f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614125/A0030_AP_7182fd9e-0aee-4d1e-9468-9f1fe091962f.jpg
373800,6bedbc855b00388958603a8c86b625da739f103d,2017-09-15 13:52:27,32.0387266666667,-80.98535333333331,433.0,7274587.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9074/613744/DSC_0480_3d9dfb08-0f02-45a9-8421-14e62fd3c3e8.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613744/DSC_0480_3d9dfb08-0f02-45a9-8421-14e62fd3c3e8.jpg
375077,7884d93af512ca6fcbb31ab11bda044f3584593f,2016-10-09 22:24:39,34.17433,-79.1792616666667,355.0,4811744.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3047/291504/CAP_0076_976f201c-1ca7-486c-8fd8-f7bf59cdc2ea.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3047/291504/CAP_0076_976f201c-1ca7-486c-8fd8-f7bf59cdc2ea.jpg
376586,d6cefdd973840f03fde45b0eab4d4b1bf8fd4b41,2017-09-15 14:16:46,32.021055,-80.96504166666669,343.0,7054433.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9074/613744/DSC_0599_d62804d0-e6da-4f4b-aa7f-a78cb983a4e6.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613744/DSC_0599_d62804d0-e6da-4f4b-aa7f-a78cb983a4e6.jpg
379929,bc3020c8f04fa6c82b8a14d3bc12f23148cb9845,2017-09-25 15:42:22,18.4720366666667,-66.1286533333333,295.0,842132.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/613987/A0018-83_9868a64b-390a-495a-9156-9ac978f368c0.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/613987/A0018-83_9868a64b-390a-495a-9156-9ac978f368c0.jpg
381694,d2091b75961f166d2808e7b0834e2d9685169cf3,2016-10-15 14:27:39,35.262035,-77.56747,579.0,6197398.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3043/291633/DSC_3627_781a23cf-6b26-4193-9474-7d0ef1c7a600.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291633/DSC_3627_781a23cf-6b26-4193-9474-7d0ef1c7a600.jpg
386123,54379d776da0e38dac11d2baa6150fd9e619783e,2016-10-09 16:32:37,31.749596666666697,-81.1357816666667,465.0,6323488.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291508/DSC_1794_f64ab87d-1e2a-4235-92f3-83e26b165428.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291508/DSC_1794_f64ab87d-1e2a-4235-92f3-83e26b165428.jpg
387122,3c74821ca690104a823e1a5b2aa0aab8d4d36333,2016-10-15 12:34:14,34.3163733333333,-79.0343633333333,392.0,6247032.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/3043/291636/DSC_0143_a9af8052-f5c8-42a6-ad9d-2ff5c8303e15.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291636/DSC_0143_a9af8052-f5c8-42a6-ad9d-2ff5c8303e15.jpg
391314,07ad97e9e450dbaea0385b111e9d4847f45d8c58,2017-09-17 17:40:11,28.128963333333303,-81.4692666666667,318.0,6101043.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613818/DSC_7454_eaca0ae1-fed6-47d8-ba0f-5f45f0aad815.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613818/DSC_7454_eaca0ae1-fed6-47d8-ba0f-5f45f0aad815.jpg
392730,f71ee7807116d1484b767808aa1af4c98810fa3f,2018-10-16 12:22:02,31.38127,-84.93256833333331,280.0,11517206.0,6016.0,4016.0,s3://ladi/Images/FEMA_CAP/9099/615217/037_150ee189-6b13-4742-8d0b-47144231d7bc.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615217/037_150ee189-6b13-4742-8d0b-47144231d7bc.jpg
393360,c6fb0baf03424ad8a4e6d69ab8ab8f76b851d1b7,2016-10-11 15:22:26,32.2552983333333,-80.6230183333333,276.0,6656294.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/3047/291584/DSC_0091_5f204db7-5fff-4275-8a8b-81414c196990.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3047/291584/DSC_0091_5f204db7-5fff-4275-8a8b-81414c196990.jpg
401502,2378ad6b896bee588086a1fe7327239a6fc990ca,2016-10-12 12:15:36,34.314445,-79.0471116666667,435.0,6295088.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3043/291590/DSC_2057_0c645da3-c834-48b0-8dde-b107e897be68.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291590/DSC_2057_0c645da3-c834-48b0-8dde-b107e897be68.jpg
402821,9d268059e4a8423fdd61a20f4adb1bf044227ce5,2018-10-17 12:24:58,29.883541666666698,-85.2103616666667,309.0,14982168.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9099/615224/Bay-Gulf_64e7016d-ca14-4c63-a24d-0f84f21201ae.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615224/Bay-Gulf_64e7016d-ca14-4c63-a24d-0f84f21201ae.jpg
406452,25254c1daa1d96a45cbe39e24aafd0273d2591ee,2016-10-12 16:35:29,35.11258,-77.685245,515.0,9737053.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3043/291593/CAP_0567_5d243d51-4edc-45a1-877a-67bcdd6494e0.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291593/CAP_0567_5d243d51-4edc-45a1-877a-67bcdd6494e0.jpg
409072,70759ab73cbc036ab0d1fa2a11f288af9b46322e,2018-10-17 17:07:15,30.159463333333303,-85.5527166666667,375.0,5379984.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9099/615227/DSC_0005_a457a802-1cb7-478f-a8df-fa77e8439b4b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615227/DSC_0005_a457a802-1cb7-478f-a8df-fa77e8439b4b.jpg
418190,4068f52b9f123fbdaf2e3befeda5a8dee108a703,2016-10-12 22:07:36,34.305479999999996,-79.0335383333333,451.0,6776185.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/3043/291596/DSC_0045_cce5c5ef-f530-42d5-a197-de8bf5cb15a5.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291596/DSC_0045_cce5c5ef-f530-42d5-a197-de8bf5cb15a5.jpg
425331,c1f2983cd7bda111d6d5ee935e7314bbbebf0dbf,2017-10-13 14:38:25,17.967755,-66.296875,330.0,7865103.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614110/A0068_AP_259a2dc9-fb76-44c8-8339-f0e6c422a867.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614110/A0068_AP_259a2dc9-fb76-44c8-8339-f0e6c422a867.jpg
430126,9883ddaadb7109bb5108ce31eb9976542417b8fb,2017-09-17 10:29:39,27.125256666666697,-82.15135500000001,427.0,5203344.0,3696.0,2448.0,s3://ladi/Images/FEMA_CAP/9074/613792/DSC_3808_6b3d7718-0590-4af6-a15c-ec0544f47dfd.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613792/DSC_3808_6b3d7718-0590-4af6-a15c-ec0544f47dfd.jpg
433815,e9b0407ced8799e45a45cf8f62d78d5981b58dfe,2017-09-17 09:48:25,28.147440000000003,-80.5964133333333,337.0,12758058.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613793/DSC_0421_4c8d7c6d-872a-4f63-ab46-c04139cc6e01.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613793/DSC_0421_4c8d7c6d-872a-4f63-ab46-c04139cc6e01.jpg
436760,8c2f2c46eb3d908bab3279f7848d1ec5a17e7465,2017-10-13 18:07:19,18.5118916666667,-67.1166666666667,357.0,6826439.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614111/A0068_AP_1aa662ad-6c3d-4d5f-b174-f7c3d3b57ef9.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614111/A0068_AP_1aa662ad-6c3d-4d5f-b174-f7c3d3b57ef9.jpg
441688,ec70f3b1132fc8f97ff187242101b978674dc52e,2019-09-03 17:30:14,33.8181716666667,-96.56259666666669,543.0,16114725.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9107/616206/DSC_0049_575a9dec-20ea-4086-873d-548307680f55.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9107/616206/DSC_0049_575a9dec-20ea-4086-873d-548307680f55.jpg
445123,b52340f29ecc7e84981d89fb06eda58512612ea3,2017-04-08 00:10:14,47.766793333333304,-98.5207833333333,818.0,3174113.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/6064/423324/041_117a21f3-a107-4ab4-ae47-a51c155397a1.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/6064/423324/041_117a21f3-a107-4ab4-ae47-a51c155397a1.jpg
447713,aa16f474d9766327b984de0015a4093f56c80b49,2019-03-16 13:41:21,32.4518566666667,-90.923975,746.0,7969800.0,4928.0,3264.0,s3://ladi/Images/FEMA_CAP/9113/615619/_DSC6770_60c4cccf-6ece-474f-80af-30bd3a19506e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9113/615619/_DSC6770_60c4cccf-6ece-474f-80af-30bd3a19506e.jpg
449372,323c080577f4917ae027ee6de2fc80b8e649d28b,2017-09-01 19:08:28,29.083595000000003,-96.0410833333333,345.0,5763444.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613542/DSC_0343_b7fdeeb2-605f-432b-97b7-30b613a6b611.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613542/DSC_0343_b7fdeeb2-605f-432b-97b7-30b613a6b611.jpg
451624,e8dab8e3ea9f8ec4ca4b6ff95b8f41350cdd107f,2019-09-04 13:50:25,29.750221666666697,-95.0738433333333,335.0,16903015.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9107/616210/DSC_0654_5d94c855-00f4-418d-8a68-25e01a8e36c5.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9107/616210/DSC_0654_5d94c855-00f4-418d-8a68-25e01a8e36c5.jpg
451939,3728c8d0b56f0fc26248a05e66d651b9aeaa7ca1,2019-09-04 17:36:23,28.6404716666667,-96.5584466666667,380.0,14182034.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9107/616211/DSC_1708_d83df596-9984-4843-9818-020e6c485c27.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9107/616211/DSC_1708_d83df596-9984-4843-9818-020e6c485c27.jpg
462214,9c685df822b2600928598f0fd9bc8e36c33319b0,2018-10-16 17:09:10,34.6323722222222,-79.1094027777778,713.0,3476609.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/5/615223/VIRB0033_bc05c3e3-41c8-4e50-8e96-1a50d987869a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615223/VIRB0033_bc05c3e3-41c8-4e50-8e96-1a50d987869a.jpg
462925,189d2569b23068acf5d79c992f3e4c46113634b3,2018-10-16 17:34:07,34.5911277777778,-79.0793583333333,722.0,3488792.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/5/615223/VIRB0148_0038d7dc-f443-4bff-8e30-53dde1a98536.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615223/VIRB0148_0038d7dc-f443-4bff-8e30-53dde1a98536.jpg
